Name,Symmetry (generic),Symmetry (specific),HOMO ren (output),LUMO ren (output),Gap ren (output),Nat,Gap_B3LYP,Gap_PBE,avgoccupied(eV-1),avgempty(eV-1),deg HOMO,deg LUMO,ElecEigvalMean,ElecEigvalVariance,ElecEigvalSkewness,ElecEigvalKurtosis,HOMO-(HOMO-1),HOMO-(HOMO-2),HOMO-(HOMO-3),HOMO-(HOMO-4),HOMO-(HOMO-5),HOMO-(HOMO-6),(LUMO+1)-LUMO,(LUMO+2)-LUMO,(LUMO+3)-LUMO,(LUMO+4)-LUMO,(LUMO+5)-LUMO,(LUMO+6)-LUMO,inv(HOMO-(HOMO-1)),inv(HOMO-(HOMO-2)),inv(HOMO-(HOMO-3)),inv(HOMO-(HOMO-4)),inv(HOMO-(HOMO-5)),inv(HOMO-(HOMO-6)),inv((LUMO+1)-LUMO),inv((LUMO+2)-LUMO),inv((LUMO+3)-LUMO),inv((LUMO+4)-LUMO),inv((LUMO+5)-LUMO),inv((LUMO+6)-LUMO),inv(LUMO-(HOMO-1)),inv(LUMO-(HOMO-2)),inv((LUMO+1)-HOMO),inv((LUMO+2)-HOMO),num hexagons,Volume,Area,Area/volume ratio,1stPhFreq,LastPhFreq,PhFreqMean,PhFreqVariance,PhFreqSkewness,PhFreqKurtosis,bond_length_angstrom_average,bond_length_angstrom_standard_deviation,bond_length_skewness,bond_length_excess_Kurtosis,bond_length_1st_lowest_value,bond_length_2nd_lowest_value,bond_length_3rd_lowest_value,bond_length_4th_lowest_value,bond_length_4th_highest_value,bond_length_3rd_highest_value,bond_length_2nd_highest_value,bond_length_1st_highest_value,average_NM3_bond_order,standard_deviation_NM3_bond_order,skewness_NM3_bond_order,excess_Kurtosis_NM3_bond_order,Nbond_with_order_till_1p1_eq_nonhybridized,Nbond_with_order_till_1p2,Nbond_with_order_till_1p3,Nbond_with_order_till_1p4,Nbond_with_order_till_1p5,Nbond_with_order_over_1p5,Nbond_hybridized,ratio_bonds_with_order_till_1p1_eq_nonhybridized,ratio_bonds_with_order_till_1p2,ratio_bonds_with_order_till_1p3,ratio_bonds_with_order_till_1p4,ratio_bonds_with_order_till_1p5,ratio_bonds_with_order_over_1p5,ratio_bonds_hybridized,1st_lowest_value_NM3_bond_order,2nd_lowest_value_NM3_bond_order,3rd_lowest_value_NM3_bond_order,4th_lowest_value_NM3_bond_order,4th_highest_value_NM3_bond_order,3rd_highest_value_NM3_bond_order,2nd_highest_value_NM3_bond_order,1st_highest_value_NM3_bond_order
C90-Cs-17,C,Cs,15.3,-35.6,-50.9,90,1635.8,826.9,-0.2529361706,0.7350354419,1,1,-8.197163856,26.6264,-0.4726,2.08,0.258272277,0.410869358,0.492019365,0.495680046,0.749648655,0.823684327,0.266731823,0.609110001,0.77509451,1.131278135,1.292183688,1.600771733,3.8718828502,2.4338636614,2.0324403288,2.0174304132,1.3339582394,1.2140573363,3.7490839629,1.6417395846,1.2901652471,0.8839559159,0.7738837824,0.6246986871,0.9215126678,0.807904957,0.9143845113,0.6963739802,35,0.30262014,0.22745682,0.7516248588,178.6648,1741.615,903.7983,169535.7162,0.1507,1.774,1.42769037,0.02700425,-0.7684314,0.11989859,1.344,1.3581,1.359,1.3591,1.4659,1.466,1.4662,1.4663,1.274328889,0.088496607,0.436179832,-1.034654667,0,37,45,36,17,0,135,0,0.274074074,0.333333333,0.266666667,0.125925926,0,1,1.1476,1.1484,1.1484,1.1496,1.4594,1.4609,1.461,1.464
C92-C1-59,C,C1,3.1,-10.6,-13.7,92,859.7,243.8,-0.2383895955,0.5415053731,1,1,-8.352714227,26.6192,-0.469,2.0802,0.238082152,0.425023288,0.599346119,0.684044541,0.824338332,0.923726546,0.409292421,0.852302265,1.294747024,1.703735147,1.876742877,2.078834252,4.2002308514,2.3528122534,1.6684849844,1.4618931079,1.2130941401,1.0825714648,2.4432409414,1.1732926698,0.7723516498,0.5869456892,0.532838042,0.4810388318,2.0751961778,1.4951632486,1.5311768562,0.9123236325,36,0.31874872,0.23291681,0.7307223383,179.7326,1675.985,901.6199,170280.7269,0.1278,1.7362,1.42725507,0.02440527,-0.537323,0.54881875,1.3565,1.3586,1.3613,1.3642,1.4695,1.4701,1.4723,1.4739,1.272614493,0.079802784,0.300016608,-0.525090569,0,33,55,41,9,0,138,0,0.239130435,0.398550725,0.297101449,0.065217391,0,1,1.1305,1.1399,1.1408,1.1421,1.4384,1.4401,1.4763,1.4824
C92-C2-77,C,C2,2.74,-18.27,-21.01,92,1099.5,442.4,-0.233196868,0.6776665616,1,1,-8.345574366,26.6067,-0.47,2.0796,0.295135227,0.464070013,0.587935091,0.674417333,0.827757649,0.955113402,0.307563673,0.401857212,1.312713748,1.43249243,1.670272554,1.77851063,3.3882773336,2.1548472687,1.70086803,1.4827614165,1.2080830678,1.0469960927,3.2513592722,2.4884460702,0.7617807016,0.6980839682,0.598704683,0.5622682165,1.3558674398,1.1031804535,1.3333979178,1.1844731508,36,0.31787396,0.23273098,0.7321486164,177.1749,1665.611,902.1972,170676.8129,0.1246,1.7283,1.42711739,0.02389976,-0.4890277,0.39868583,1.3588,1.3588,1.3621,1.3621,1.466,1.469,1.469,1.4752,1.272781884,0.076896057,0.185626843,-0.464233507,0,29,52,50,7,0,138,0,0.210144928,0.376811594,0.362318841,0.050724638,0,1,1.1363,1.1364,1.1404,1.1404,1.441,1.4602,1.4635,1.4636
C92-Cs-45,C,Cs,0.55,-68,-68.55,92,1428.4,659.8,-0.2198793524,1.6011057656,1,1,-8.410380797,26.6227,-0.47,2.0798,0.39374817,0.479294523,0.741277259,0.899204018,0.9576269,1.040662088,0.054218335,0.23205683,1.026707954,1.107723424,1.248919828,1.525813297,2.5396943432,2.0863998064,1.3490229032,1.1120946748,1.044248026,0.9609267134,18.4439452078,4.3092892375,0.9739868052,0.9027524185,0.800691908,0.6553881802,0.9491734963,0.8778902714,1.4005242596,1.1212561998,36,0.31309174,0.23274524,0.7433771328,166.9159,1632.59,901.9667,170413.486,0.1236,1.7296,1.42735652,0.02492363,-0.3331755,-0.6608928,1.3735,1.3735,1.3747,1.3759,1.4687,1.4694,1.4733,1.4733,1.273702899,0.08425264,0.470217564,-0.918722794,0,37,45,43,13,0,138,0,0.268115942,0.326086957,0.311594203,0.094202899,0,1,1.1634,1.1652,1.1659,1.1681,1.4514,1.4515,1.4544,1.4544
C92-D2-81,D,D2,25.63,-32.56,-58.19,92,1420,630.6,-0.2584675816,0.7368392467,1,1,-8.298485958,26.5786,-0.4713,2.0779,0.12541446,0.535668158,0.542720696,0.836076215,0.880329182,0.950118354,0.242294425,0.466916338,1.119817167,1.320059201,1.472639317,1.805210984,7.9735622192,1.86682741,1.8425683918,1.1960632082,1.1359387153,1.0525004551,4.1272101081,2.1417113059,0.89300292,0.7575417824,0.6790529008,0.5539518698,1.322726023,0.8574357391,1.1456139155,0.9111481673,36,0.3198884,0.23286908,0.7279697545,197.7776,1677.846,905.7745,170064.4432,0.157,1.7612,1.42747319,0.0278705,-0.3455042,-0.5015438,1.3603,1.3603,1.3665,1.3665,1.4753,1.4753,1.4753,1.4753,1.274582609,0.091901853,0.414645774,-1.220825038,0,28,52,32,26,0,138,0,0.202898551,0.376811594,0.231884058,0.188405797,0,1,1.1504,1.1504,1.1505,1.1505,1.421,1.421,1.4606,1.4607
C92-D2h-29,D,D2h,3.44,-16.29,-19.73,92,1029.5,324.5,-0.2187528951,0.5677913658,1,1,-8.418827261,26.6703,-0.4676,2.0813,0.465312957,0.625094743,0.644808529,0.801749362,0.838346421,0.908152147,0.471082351,0.793011604,1.07219828,1.398045351,1.660220285,1.845526118,2.1490912405,1.5997574947,1.5508479727,1.2472725859,1.1928243205,1.1011370763,2.1227710991,1.2610155954,0.932663313,0.7152843785,0.6023297083,0.5418509065,1.2661225562,1.0530808088,1.2569409047,0.8948452942,36,0.30711674,0.23274426,0.7578364501,157.3146,1624.668,900.9265,169239.2521,0.1207,1.7287,1.42761594,0.02446913,-0.2759031,-0.483721,1.373,1.373,1.373,1.373,1.4686,1.4686,1.4686,1.4686,1.272607246,0.081024948,0.523176625,-0.84419493,0,32,64,28,14,0,138,0,0.231884058,0.463768116,0.202898551,0.101449275,0,1,1.1718,1.1718,1.1718,1.1718,1.4358,1.4358,1.4358,1.4358
C92-S4-114974-NZ,S,S4,11.6,-11.5,-23.1,92,995.2,363.4,-0.2370554608,0.4593415507,1,2,-8.36341782,26.8013,-0.4643,2.0871,0.396710093,0.396710093,0.466849156,0.497675695,0.844082335,0.876882186,0,0.832528036,1.106868194,1.531207569,1.725868655,1.725868655,2.5207324382,2.5207324382,2.1420195092,2.009340641,1.18471855,1.1404040542,0,1.2011607499,0.9034499369,0.6530793213,0.5794183683,0.5794183683,1.3155988971,1.3155988971,2.7517886624,0.8361707142,36,0.2814615,0.2272726,0.8074731358,162.2956,1613.409,895.9624,167564.9222,0.1265,1.7465,1.42901739,0.02729475,-0.356779,-0.8830476,1.3737,1.3737,1.3737,1.3737,1.4728,1.4728,1.4728,1.4728,1.27035942,0.081192101,0.351102865,-0.175421533,0,24,68,34,12,0,138,0,0.173913043,0.492753623,0.246376812,0.086956522,0,1,1.1118,1.1118,1.1118,1.1118,1.4732,1.4732,1.4732,1.4732
C92-T-86,T,T,-3.919,-6.426,-2.507,92,1111.2,542.9,-0.2090728864,0.3902183858,3,3,-8.278524077,26.6347,-0.4673,2.0821,0,0,0.44497286,0.847168554,0.84826707,0.848506073,0,0,1.531002012,1.531865275,1.532638682,1.914223023,0,0,2.247328073,1.1804026428,1.1788740072,1.1785419478,0,0,0.6531670058,0.6527989219,0.6524695036,0.522405168,1.8419598453,1.8419598453,1.8419598453,1.8419598453,36,0.31969777,0.23266845,0.7277762682,158.7468,1652.718,900.7238,168358.5831,0.1249,1.7357,1.42722174,0.02233255,-0.2385768,0.2570202,1.3693,1.3695,1.3696,1.3697,1.4671,1.4671,1.4672,1.4674,1.270346377,0.05751327,0.374176982,-0.951176721,0,24,72,42,0,0,138,0,0.173913043,0.52173913,0.304347826,0,0,1,1.1935,1.1936,1.1938,1.1938,1.3839,1.384,1.3842,1.3848
C92-Td-39303-NZ,T,Td,12.3,-5.8,-18.1,92,1158.5,528.5,-0.2443766404,0.4235859433,2,3,-8.354747935,27.0806,-0.4535,2.0985,0,0.327389541,0.328457349,0.328964475,0.498127745,0.868639228,0,0,1.578204372,1.700786178,1.70181136,1.703270203,0,3.0544653227,3.0445353196,3.0398419161,2.0075171681,1.1512259264,0,0,0.6336314978,0.587963386,0.5876091931,0.5871059085,1.8921475875,1.1683750672,1.8921475875,1.8921475875,36,0.27654372,0.22573152,0.8162597943,158.3953,1554.814,888.9737,161594.1004,0.0571,1.6831,1.42965,0.01764745,-0.3647764,-0.5887401,1.3987,1.3988,1.3988,1.3989,1.4595,1.4595,1.4596,1.4597,1.265810145,0.054633882,0.726378213,-0.6797621,0,12,96,30,0,0,138,0,0.086956522,0.695652174,0.217391304,0,0,1,1.197,1.1971,1.1971,1.1971,1.373,1.3731,1.3734,1.3737
C94-C2-126,C,C2,9.696,-27.97,-37.666,94,1063.9,502.4,-0.2452174674,0.7303568888,1,1,-8.317071524,26.5925,-0.4692,2.0783,0.209756469,0.362631864,0.537507795,0.763256028,0.870015983,0.911012746,0.242143041,0.408487445,1.286477859,1.374502088,1.551008955,1.77703955,4.7674334182,2.7576175711,1.8604381356,1.3101763541,1.1494041713,1.097679483,4.1297903746,2.4480556557,0.7773161372,0.7275361811,0.6447416031,0.5627336769,1.4041857984,1.1560267796,1.343105697,1.0978304789,37,0.32933721,0.23799036,0.7226342872,176.7362,1667.123,903.8499,170804.624,0.1226,1.7255,1.42699504,0.02365842,-0.4751309,0.25527089,1.3612,1.3614,1.3629,1.3686,1.4682,1.4682,1.4701,1.4701,1.272743262,0.074943834,0.353352678,-0.609962377,0,24,68,42,7,0,141,0,0.170212766,0.482269504,0.29787234,0.04964539,0,1,1.1434,1.1434,1.1518,1.1519,1.411,1.4375,1.4696,1.4698
C94-C2v-52,C,C2v,37.6,-23,-60.6,94,1022.7,348.7,-0.3051914338,0.8068820375,1,1,-8.401541868,26.6783,-0.4664,2.0828,0.057381196,0.333709575,0.699193632,0.869942344,0.888933257,0.985982496,0.1479432,0.697878526,1.071504951,1.511540909,1.768573391,1.822616005,17.427311902,2.9966176428,1.4302189754,1.1495014663,1.1249438494,1.0142167879,6.759350886,1.4329141287,0.933266803,0.6615765369,0.5654274824,0.5486619218,2.4625616991,1.4653956167,2.0135179541,0.9554944757,37,0.32005843,0.23793096,0.7433985101,159.7181,1623.768,901.1377,170389.6945,0.1097,1.713,1.42731277,0.02246565,-0.1263326,-0.119674,1.373,1.373,1.373,1.373,1.475,1.475,1.475,1.475,1.272007801,0.070756858,0.40133613,-0.234475023,0,23,62,48,8,0,141,0,0.163120567,0.439716312,0.340425532,0.056737589,0,1,1.1476,1.1476,1.1546,1.1546,1.4346,1.4346,1.4434,1.4434
C96-C2-179,C,C2,24.3,-29.03,-53.33,96,1239.3,585.7,-0.2841233398,0.8013138526,1,1,-8.307590459,26.5762,-0.4698,2.0765,0.075100902,0.498834159,0.671838393,0.756740213,0.893124531,0.912487031,0.174678366,0.626622956,0.947505417,1.17895275,1.422858338,1.800146722,13.3154193008,2.0046742629,1.4884531912,1.3214574603,1.1196646887,1.0959059866,5.7248073869,1.5958559935,1.0554029371,0.8482104139,0.7028106546,0.5555102747,1.5133151256,0.9220548672,1.3151347339,0.8248627109,38,0.34105791,0.24338245,0.7136103367,169.5026,1672.368,903.0211,173179.8873,0.1284,1.7435,1.42697569,0.02491811,-0.6758966,0.36198379,1.3592,1.3592,1.3606,1.3606,1.4648,1.4649,1.4656,1.4657,1.2736875,0.07947472,0.368916439,-0.644348243,0,36,48,46,14,0,144,0,0.25,0.333333333,0.319444444,0.097222222,0,1,1.1491,1.1492,1.1531,1.1532,1.4495,1.4495,1.4541,1.4541
C96-C2v-162,C,C2v,7.1,-9.9,-17,96,972.1,342.8,-0.2327640524,0.5534473003,1,1,-8.350834875,26.584,-0.4694,2.0771,0.297148197,0.357391161,0.72958386,0.814522491,0.845951639,0.994938777,0.475730346,0.917274301,1.098736418,1.272368285,1.870397753,1.91075048,3.3653241382,2.7980546503,1.3706443561,1.2277131829,1.1821006709,1.0050869693,2.1020311368,1.0901864349,0.9101363927,0.7859359682,0.534645638,0.5233545722,1.5626264824,1.4281814106,1.2217018036,0.7936039956,38,0.3407831,0.24342918,0.7143229227,177.4438,1706.958,902.5178,172485.6162,0.1387,1.7613,1.42705139,0.02533918,-0.8684237,0.97493428,1.3514,1.3514,1.3537,1.3537,1.4626,1.4626,1.4684,1.4684,1.273404167,0.079946089,0.461694276,-0.516210984,0,26,66,44,8,0,144,0,0.180555556,0.458333333,0.305555556,0.055555556,0,1,1.141,1.141,1.1539,1.1539,1.4496,1.4496,1.4827,1.4828
C96-Cs-180,C,Cs,2.6,-29.6,-32.2,96,1168.5,585.3,-0.220371918,0.7425214136,1,1,-8.389603062,26.5644,-0.4707,2.0756,0.333035,0.74382948,0.759730876,0.850062907,0.906139998,1.009559621,0.251774458,0.652024662,0.798580372,1.129962561,1.139056592,1.718268947,3.0026874052,1.344394148,1.3162555736,1.1763835262,1.1035822303,0.9905309,3.9718087686,1.5336843194,1.252222112,0.8849850734,0.8779195055,0.5819810698,1.0889272433,0.7523721466,1.1946368575,0.8081953191,38,0.34155195,0.24338844,0.7125956681,175.4398,1700.99,903.2403,172729.6932,0.1377,1.7633,1.42693194,0.02501274,-0.8851979,0.89503405,1.3574,1.3575,1.3588,1.3588,1.4652,1.4653,1.4653,1.4677,1.273697222,0.077152444,0.534921189,-0.724810889,0,24,69,37,14,0,144,0,0.166666667,0.479166667,0.256944444,0.097222222,0,1,1.1496,1.1496,1.1574,1.1574,1.4373,1.4373,1.4437,1.4437
C96-D2h-148,D,D2h,18.6,-110.36,-128.96,96,1927.7,1139.7,-0.2620820781,2.1226747489,1,1,-8.19158275,26.668,-0.4689,2.0797,0.236662546,0.240927954,0.529032572,0.690853093,0.69342024,0.724909565,0.043023703,0.155378832,0.508659812,0.549056709,0.850277985,1.37862925,4.2254256827,4.1506184044,1.8902427807,1.4474857392,1.4421269272,1.3794824186,23.2430016542,6.4358831067,1.9659504769,1.8213054929,1.1760859597,0.7253581773,0.7265527552,0.7243080926,0.8455060108,0.772153768,38,0.32195009,0.2431284,0.7551741949,151.4696,1756.75,899.0081,172246.8381,0.1391,1.7912,1.42780347,0.0264104,-0.7723053,0.89897149,1.3396,1.3396,1.3705,1.3705,1.4749,1.4749,1.4749,1.4749,1.273816667,0.082878129,0.578246002,-0.858622404,0,28,58,44,14,0,144,0,0.194444444,0.402777778,0.305555556,0.097222222,0,1,1.1631,1.1631,1.1631,1.1631,1.4347,1.4347,1.4729,1.4729
C96-D3h-33,D,D3h,44.6,-72.3,-116.9,96,2259.9,1361.3,-0.3595233578,1.2659886534,2,1,-7.99079272,26.6986,-0.4696,2.0812,0,0.048716715,0.332303361,0.333407763,0.538992345,0.540964384,0.163310581,0.164122917,0.518473596,0.518877473,1.08932246,1.159748062,0,20.5268356046,3.0092984825,2.9993302825,1.8553139192,1.8485505323,6.1233019556,6.0929943135,1.9287385273,1.9272372613,0.9180018192,0.8622562372,0.7340793809,0.7092114507,0.6559051947,0.6555559044,38,0.31527489,0.24304564,0.770900721,152.4037,1757.831,898.6413,171290.7458,0.167,1.8497,1.42846111,0.02881053,-1.0865744,0.78940434,1.3413,1.3416,1.3418,1.3677,1.4657,1.4657,1.4657,1.4658,1.274395833,0.088808832,0.65454166,-1.189921591,0,41,55,30,18,0,144,0,0.284722222,0.381944444,0.208333333,0.125,0,1,1.1641,1.1641,1.1641,1.1642,1.4255,1.4451,1.4456,1.4457
C96-D6h-184,D,D6h,21.14,-26.09,-47.23,96,1409.3,601.5,-0.2552138175,0.56571484,2,1,-8.148545479,26.6178,-0.4686,2.0784,0,0.174778699,0.493031473,0.495533656,0.673061643,0.714697332,0.623097307,0.624700545,1.108604944,1.109920895,1.720843044,1.972280116,0,5.721521019,2.0282680818,2.0180264002,1.4857480149,1.3991936939,1.6048857679,1.6007669723,0.9020345845,0.9009651089,0.5811105222,0.5070273699,1.6603942534,1.2881971401,0.816594969,0.8155272839,38,0.33265454,0.24325536,0.7312551935,161.1105,1594.557,902.204,170770.7901,0.1061,1.7042,1.42709722,0.02316064,0.04374051,-0.1574777,1.372,1.3721,1.3721,1.3722,1.4716,1.4716,1.4717,1.4717,1.273897222,0.082815449,0.060598882,-0.543156111,0,48,6,84,6,0,144,0,0.333333333,0.041666667,0.583333333,0.041666667,0,1,1.1635,1.1636,1.1636,1.1636,1.4775,1.4777,1.4778,1.4779
C98-C1-175,C,C1,35.6,-5.6,-41.2,98,923.4,294.7,-0.30925798,0.5647096913,1,1,-8.247365846,26.6014,-0.4656,2.0778,0.074094957,0.239340048,0.459932004,0.4894562,0.615967946,0.690251588,0.356851468,0.761973575,1.381150356,1.721313749,1.944730279,2.057654031,13.4961951594,4.1781557594,2.1742344331,2.0430837325,1.6234611013,1.4487471197,2.8022863563,1.3123814694,0.7240341326,0.5809516136,0.5142101251,0.4859903487,2.7115338239,1.8725187441,1.5347981689,0.9463660525,39,0.35133949,0.24874067,0.7079781154,168.851,1683.688,900.9447,171481.831,0.111,1.7171,1.42682109,0.0226475,-0.3834929,0.46660309,1.3562,1.3621,1.3623,1.3672,1.4647,1.4673,1.47,1.4798,1.272401361,0.071692022,0.420405501,-0.369223442,0,22,75,43,7,0,147,0,0.149659864,0.510204082,0.292517007,0.047619048,0,1,1.138,1.1422,1.1559,1.1598,1.4336,1.4434,1.4586,1.4643
C98-C1-255,C,C1,23.04,-27.81,-50.85,98,1199.2,643.8,-0.2684466875,0.7485316049,1,1,-8.238312325,26.5662,-0.469,2.0755,0.146404721,0.260410411,0.465228411,0.679039007,0.718612804,0.936758025,0.223739694,0.529119633,1.035863695,1.248350501,1.37995621,1.793780313,6.8303808318,3.8400922458,2.1494817951,1.4726694486,1.3915699726,1.067511538,4.4694796087,1.8899317614,0.9653779786,0.8010570743,0.724660676,0.5574818682,1.2654948438,1.1059372772,1.152685009,0.8525733323,39,0.3525899,0.24850403,0.7047962236,172.7893,1680.171,903.4988,172756.5745,0.1301,1.7377,1.42678844,0.02429409,-0.4473894,0.1434812,1.3592,1.3615,1.3638,1.3645,1.4678,1.4692,1.4707,1.4708,1.273359184,0.072683807,0.539981857,-0.710291274,0,24,70,42,11,0,147,0,0.163265306,0.476190476,0.285714286,0.074829932,0,1,1.1532,1.1543,1.1716,1.1722,1.4244,1.4304,1.4395,1.4546
C98-C2-254,C,C2,21.56,-25.51,-47.07,98,1286.1,698.9,-0.2657492042,0.6855939722,1,1,-8.193310127,26.5635,-0.4695,2.0753,0.210775385,0.272409657,0.395761239,0.461745043,0.770601099,0.831012262,0.357565836,0.446644322,1.075410623,1.141590156,1.357995433,1.816278509,4.7443870165,3.6709418125,2.5267759989,2.1656973153,1.2976882609,1.2033516781,2.7966877686,2.2389179729,0.9298773683,0.8759711134,0.7363795015,0.5505763544,1.0992932385,1.0295377924,0.946552142,0.8729474546,39,0.35236039,0.24848416,0.7051989016,174.3543,1677.351,903.5938,172494.2513,0.1322,1.7394,1.42672653,0.02426545,-0.4918448,0.24881533,1.3601,1.3606,1.3609,1.363,1.4686,1.4687,1.4693,1.4695,1.273604762,0.072507519,0.501485197,-0.664330924,0,20,74,44,9,0,147,0,0.136054422,0.503401361,0.299319728,0.06122449,0,1,1.1494,1.1495,1.1599,1.1599,1.4396,1.4397,1.4446,1.4446
C98-C2v-206,C,C2v,21.92,-8.9,-30.82,98,989.3,411.9,-0.2657997921,0.5067556411,1,1,-8.240330729,26.5729,-0.4688,2.0752,0.120359786,0.533571197,0.637274302,0.697304235,0.716145673,0.739222296,0.937667838,0.994093048,1.025105897,1.051788872,1.867832834,1.949918953,8.3084228814,1.8741641333,1.5691829984,1.4340942587,1.396363949,1.35277305,1.0664757385,1.0059420514,0.9755089722,0.9507611524,0.5353798165,0.5128418278,1.8787818022,1.0576736797,0.7409779426,0.7112410701,39,0.34917073,0.24847261,0.7116077857,165.746,1723.753,902.1795,173295.8534,0.1397,1.7683,1.42702925,0.02526307,-0.8585562,1.04365674,1.35,1.35,1.3521,1.3522,1.4645,1.4646,1.4646,1.4678,1.273622449,0.07716367,0.321540794,-0.347724453,0,29,62,48,8,0,147,0,0.197278912,0.421768707,0.326530612,0.054421769,0,1,1.1425,1.1425,1.1426,1.1426,1.4528,1.4528,1.4825,1.4828
C98-C3-253,C,C3 ,90.2,-22.5,-112.7,98,1385.7,806.5,-0.3810043103,0.6761824852,1,1,-8.06053725,26.5719,-0.4692,2.0757,0.076314586,0.0770661,0.291990931,0.382020756,0.383345902,0.688113766,0.402357221,0.404263806,1.113684191,1.115082487,1.384186554,1.911642118,13.103654916,12.9758739576,3.4247639013,2.6176588164,2.6086101215,1.4532480665,2.4853536803,2.4736322796,0.8979206207,0.8967946422,0.7224459717,0.5231104664,1.1327406863,1.1317772377,0.8272275523,0.8259249203,39,0.40680785,0.27712539,0.6812193767,181.1292,1674.178,903.4632,173399.5212,0.1242,1.7316,1.42669116,0.02392753,-0.4177021,0.27407173,1.3607,1.3607,1.361,1.3642,1.4667,1.4689,1.4691,1.4691,1.273469388,0.070931439,0.419138547,-0.519692574,0,18,78,45,6,0,147,0,0.12244898,0.530612245,0.306122449,0.040816327,0,1,1.1517,1.1518,1.1521,1.1521,1.4376,1.4438,1.4439,1.444
C98-D3-258,D,D3,4.3,-20.8,-25.1,98,867.8,382.1,-0.2260724922,0.7000434829,1,1,-8.407063976,26.5785,-0.468,2.0764,0.34426442,0.346163892,0.776711012,0.82424682,0.958092799,0.959195584,0.335339251,0.336565097,1.331150278,1.33281851,1.510995269,1.826104012,2.9047439756,2.8888050519,1.2874801368,1.2132288239,1.0437402317,1.0425402459,2.9820547312,2.9711934152,0.7512299825,0.7502897,0.6618154408,0.547613933,1.3767194159,1.3731286296,1.3938462366,1.3914687163,39,0.40680785,0.27712539,0.6812193767,181.0387,1653.001,901.642,173277.148,0.1237,1.7313,1.42683197,0.02399692,-0.3757111,0.06647492,1.3652,1.3653,1.3653,1.3653,1.4695,1.4697,1.4698,1.4698,1.272604082,0.070769676,0.562294209,-0.695830733,0,19,77,39,12,0,147,0,0.129251701,0.523809524,0.265306122,0.081632653,0,1,1.1724,1.1726,1.1726,1.1727,1.4244,1.4245,1.4248,1.425
C100-C2-448,C,C2,4.54,-26.34,-30.88,100,995.7,441.9,-0.2288807415,0.7514336186,1,1,-8.420716126,26.564,-0.4675,2.0749,0.240198842,0.367416076,0.755973262,0.868288358,1.07518257,1.098593173,0.277813794,0.337660611,1.186921625,1.312978557,1.487155391,1.685805498,4.1632174064,2.7217099777,1.3227981071,1.1516911298,0.9300746012,0.9102550649,3.5995332903,2.9615536057,0.8425156126,0.7616270614,0.6724246881,0.5931882422,1.4660631838,1.2356111903,1.3894412033,1.2827738933,40,0.4625986,0.23470264,0.5073570045,172.3116,1661.091,903.6522,173598.3719,0.1204,1.7244,1.42670933,0.02367327,-0.4604507,-0.0271318,1.3649,1.3663,1.3664,1.3682,1.4677,1.4677,1.4688,1.4689,1.273446,0.07399269,0.444620889,-0.787812153,0,26,67,46,11,0,150,0,0.173333333,0.446666667,0.306666667,0.073333333,0,1,1.1562,1.1563,1.163,1.163,1.4207,1.4308,1.4516,1.4517
C100-C2v-417,C,C2v,51.6,-30.3,-81.9,100,1747.7,950.2,-0.3275486716,0.6980555663,1,1,-8.062352408,26.5586,-0.4696,2.0734,0.089268382,0.204591561,0.205680365,0.55774423,0.61043272,0.651107728,0.389504306,0.648644587,0.700264937,1.032173939,1.258985617,1.60892464,11.2021745841,4.887787136,4.8619128034,1.7929365222,1.6381821735,1.5358441576,2.5673657123,1.5416763202,1.4280309454,0.9688289563,0.7942902496,0.6215331502,0.9620302236,0.8659571422,0.7464333701,0.6254516594,40,0.18359148,0.23989683,1.3066882515,162.3535,1703.809,902.807,173544.5088,0.1457,1.7825,1.42710667,0.0264317,-0.8547643,0.5075049,1.3556,1.3556,1.3556,1.3556,1.4642,1.4642,1.4688,1.4688,1.275076667,0.083788324,0.468994655,-1.053194999,0,28,62,48,12,0,150,0,0.186666667,0.413333333,0.32,0.08,0,1,1.149,1.149,1.149,1.149,1.4475,1.4475,1.4475,1.4475
C100-Cs-447,C,Cs,71,4.7,-66.3,100,834,251.8,-0.3745304429,0.4909072356,1,1,-8.172407894,26.6021,-0.4645,2.0771,0.075350449,0.081259437,0.169538393,0.423390167,0.487356055,0.687109695,0.579036222,0.864379561,1.437222165,1.691883809,1.988343554,2.283702905,13.2713210508,12.3062629636,5.8983689907,2.3618876345,2.0518879159,1.4553716929,1.7270076759,1.1568991738,0.6957866531,0.5910571368,0.5029311952,0.4378853299,3.0566976235,3.0024670942,1.2036066478,0.895913198,40,0.33042144,0.23732577,0.7182517272,160.0614,1599.249,900.3882,171833.0154,0.1072,1.7068,1.42684733,0.02307454,-0.0591572,-0.5039085,1.372,1.372,1.3729,1.3842,1.4731,1.4731,1.4735,1.4735,1.272716,0.073961751,0.187971377,-0.870021048,0,38,55,52,5,0,150,0,0.253333333,0.366666667,0.346666667,0.033333333,0,1,1.1621,1.1621,1.1621,1.1622,1.4018,1.4425,1.4425,1.4617
