Name,Symmetry (generic),Symmetry (specific),HOMO ren (output),LUMO ren (output),Gap ren (output),Nat,Gap_B3LYP,Gap_PBE,avgoccupied(eV-1),avgempty(eV-1),deg HOMO,deg LUMO,ElecEigvalMean,ElecEigvalVariance,ElecEigvalSkewness,ElecEigvalKurtosis,HOMO-(HOMO-1),HOMO-(HOMO-2),HOMO-(HOMO-3),HOMO-(HOMO-4),HOMO-(HOMO-5),HOMO-(HOMO-6),(LUMO+1)-LUMO,(LUMO+2)-LUMO,(LUMO+3)-LUMO,(LUMO+4)-LUMO,(LUMO+5)-LUMO,(LUMO+6)-LUMO,inv(HOMO-(HOMO-1)),inv(HOMO-(HOMO-2)),inv(HOMO-(HOMO-3)),inv(HOMO-(HOMO-4)),inv(HOMO-(HOMO-5)),inv(HOMO-(HOMO-6)),inv((LUMO+1)-LUMO),inv((LUMO+2)-LUMO),inv((LUMO+3)-LUMO),inv((LUMO+4)-LUMO),inv((LUMO+5)-LUMO),inv((LUMO+6)-LUMO),inv(LUMO-(HOMO-1)),inv(LUMO-(HOMO-2)),inv((LUMO+1)-HOMO),inv((LUMO+2)-HOMO),num hexagons,Volume,Area,Area/volume ratio,1stPhFreq,LastPhFreq,PhFreqMean,PhFreqVariance,PhFreqSkewness,PhFreqKurtosis,bond_length_angstrom_average,bond_length_angstrom_standard_deviation,bond_length_skewness,bond_length_excess_Kurtosis,bond_length_1st_lowest_value,bond_length_2nd_lowest_value,bond_length_3rd_lowest_value,bond_length_4th_lowest_value,bond_length_4th_highest_value,bond_length_3rd_highest_value,bond_length_2nd_highest_value,bond_length_1st_highest_value,Mayer_bond_order_average,Mayer_bond_order_standard_deviation,Mayer_bond_order_skewness,Mayer_bond_order_excess_Kurtosis,Mayer_bond_order_1st_lowest_value,Mayer_bond_order_2nd_lowest_value,Mayer_bond_order_3rd_lowest_value,Mayer_bond_order_4th_lowest_value,Mayer_bond_order_4th_highest_value,Mayer_bond_order_3rd_highest_value,Mayer_bond_order_2nd_highest_value,Mayer_bond_order_1st_highest_value,average_GJ_bond_order,standard_deviation_GJ_bond_order,skewness_GJ_bond_order,excess_Kurtosis_GJ_bond_order,GJ_Nbond_with_order_till_1p1_eq_nonhybridized,GJ_Nbond_with_order_till_1p2,GJ_Nbond_with_order_till_1p3,GJ_Nbond_with_order_till_1p4,GJ_Nbond_with_order_till_1p5,GJ_Nbond_with_order_over_1p5,GJ_Nbond_hybridized,GJ_ratio_bonds_with_order_till_1p1_eq_nonhybridized,GJ_ratio_bonds_with_order_till_1p2,GJ_ratio_bonds_with_order_till_1p3,GJ_ratio_bonds_with_order_till_1p4,GJ_ratio_bonds_with_order_till_1p5,GJ_ratio_bonds_with_order_over_1p5,GJ_ratio_bonds_hybridized,1st_lowest_value_GJ_bond_order,2nd_lowest_value_GJ_bond_order,3rd_lowest_value_GJ_bond_order,4th_lowest_value_GJ_bond_order,4th_highest_value_GJ_bond_order,3rd_highest_value_GJ_bond_order,2nd_highest_value_GJ_bond_order,1st_highest_value_GJ_bond_order,bond_length_1st_highest_value,average_NM1_bond_order,standard_deviation_NM1_bond_order,skewness_NM1_bond_order,excess_Kurtosis_NM1_bond_order,NM1_Nbond_with_order_till_1p1_eq_nonhybridized,NM1_Nbond_with_order_till_1p2,NM1_Nbond_with_order_till_1p3,NM1_Nbond_with_order_till_1p4,NM1_Nbond_with_order_till_1p5,NM1_Nbond_with_order_over_1p5,NM1_Nbond_hybridized,NM1_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM1_ratio_bonds_with_order_till_1p2,NM1_ratio_bonds_with_order_till_1p3,NM1_ratio_bonds_with_order_till_1p4,NM1_ratio_bonds_with_order_till_1p5,NM1_ratio_bonds_with_order_over_1p5,NM1_ratio_bonds_hybridized,1st_lowest_value_NM1_bond_order,2nd_lowest_value_NM1_bond_order,3rd_lowest_value_NM1_bond_order,4th_lowest_value_NM1_bond_order,4th_highest_value_NM1_bond_order,3rd_highest_value_NM1_bond_order,2nd_highest_value_NM1_bond_order,1st_highest_value_NM1_bond_order,bond_length_1st_highest_value,average_NM2_bond_order,standard_deviation_NM2_bond_order,skewness_NM2_bond_order,excess_Kurtosis_NM2_bond_order,NM2_Nbond_with_order_till_1p1_eq_nonhybridized,NM2_Nbond_with_order_till_1p2,NM2_Nbond_with_order_till_1p3,NM2_Nbond_with_order_till_1p4,NM2_Nbond_with_order_till_1p5,NM2_Nbond_with_order_over_1p5,NM2_Nbond_hybridized,NM2_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM2_ratio_bonds_with_order_till_1p2,NM2_ratio_bonds_with_order_till_1p3,NM2_ratio_bonds_with_order_till_1p4,NM2_ratio_bonds_with_order_till_1p5,NM2_ratio_bonds_with_order_over_1p5,NM2_ratio_bonds_hybridized,1st_lowest_value_NM2_bond_order,2nd_lowest_value_NM2_bond_order,3rd_lowest_value_NM2_bond_order,4th_lowest_value_NM2_bond_order,4th_highest_value_NM2_bond_order,3rd_highest_value_NM2_bond_order,2nd_highest_value_NM2_bond_order,1st_highest_value_NM2_bond_order,average_NM3_bond_order,standard_deviation_NM3_bond_order,skewness_NM3_bond_order,excess_Kurtosis_NM3_bond_order,Nbond_with_order_till_1p1_eq_nonhybridized,NM3_Nbond_with_order_till_1p2,NM3_Nbond_with_order_till_1p3,NM3_Nbond_with_order_till_1p4,NM3_Nbond_with_order_till_1p5,NM3_Nbond_with_order_over_1p5,NM3_Nbond_hybridized,NM3_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM3_ratio_bonds_with_order_till_1p2,NM3_ratio_bonds_with_order_till_1p3,NM3_ratio_bonds_with_order_till_1p4,NM3_ratio_bonds_with_order_till_1p5,NM3_ratio_bonds_with_order_over_1p5,NM3_ratio_bonds_hybridized,1st_lowest_value_NM3_bond_order,2nd_lowest_value_NM3_bond_order,3rd_lowest_value_NM3_bond_order,4th_lowest_value_NM3_bond_order,4th_highest_value_NM3_bond_order,3rd_highest_value_NM3_bond_order,2nd_highest_value_NM3_bond_order,1st_highest_value_NM3_bond_order
C70-C1-8146-NZ,C,C1,-1.3,-15.8,-14.5,70,968,298.7,-0.2414471654,0.5607737484,1,1,-8.345404345,26.9309,-0.4774,2.104,0.213135102,0.681833522,0.782794987,0.854646525,0.938859753,0.96188963,0.299339877,0.80042346,1.549470852,1.784992835,1.976872227,2.191333894,4.69185972,1.466633669,1.2774736893,1.1700743767,1.0651218106,1.0396203149,3.3406842083,1.2493386938,0.6453816144,0.5602263384,0.5058495872,0.4563430533,1.9537542386,1.0198529449,1.6721292985,0.9098159,25,0.1942057,0.17250369,0.888252456,205.1839,1681.41,895.6422,160826.2339,0.1568,1.7609,1.43002952,0.02755641,-0.3698559,0.0418702,1.3571,1.3611,1.3655,1.3709,1.4696,1.4737,1.4884,1.4893,1.230647619,0.0745165614,0.5619496425,-0.5788124061,1.0987,1.1016,1.1147,1.1212,1.3794,1.3913,1.3993,1.403,1.2269314286,0.0784680175,0.5494895487,-0.5226567748,1,46,40,16,2,0,104,0.0095238095,0.4380952381,0.380952381,0.1523809524,0.019047619,0,0.9904761905,1.0917,1.1003,1.1091,1.1095,1.3886,1.3914,1.4072,1.413,1.4893,1.2669657143,0.0812236511,0.5626272023,-0.4953831176,0,20,52,24,9,0,105,0,0.1904761905,0.4952380952,0.2285714286,0.0857142857,0,1,1.1276,1.1355,1.145,1.1468,1.4374,1.4429,1.4524,1.4621,1.4893,1.2669695238,0.0812486579,0.5610290846,-0.4957259986,0,20,52,24,9,0,105,0,0.1904761905,0.4952380952,0.2285714286,0.0857142857,0,1,1.1275,1.135,1.1446,1.147,1.4374,1.443,1.4525,1.462,1.266965714,0.081176926,0.508868026,-0.541632952,0,20,52,24,9,0,105,0,0.19047619,0.495238095,0.228571429,0.085714286,0,1,1.1247,1.1304,1.1401,1.1427,1.4344,1.4422,1.4499,1.4577
C70-C2-8145-NZ,C,C2,36.4,-31.2,-67.6,70,1538,784.3,-0.3019968935,0.5939430381,1,1,-8.068424838,26.8974,-0.4797,2.1011,0.141314072,0.337187191,0.515311546,0.53192264,0.636286031,0.711415582,0.396017378,0.48348284,1.390727351,1.470363392,1.679501324,2.066295316,7.0764360962,2.9657117076,1.940573635,1.8799726216,1.5716202325,1.4056481546,2.5251417123,2.0683257342,0.7190482011,0.6801039834,0.5954148328,0.4839579281,1.080363869,0.8916731355,0.8472297525,0.7887786208,25,0.19418584,0.17251294,0.8883909352,212.1139,1629.887,898.0664,161142.2635,0.1641,1.7642,1.43002381,0.0292658,-0.2879606,-0.6946009,1.3673,1.3673,1.3702,1.3702,1.4786,1.4793,1.4844,1.4844,1.2330752381,0.0864008375,0.473210449,-0.7509118821,1.1019,1.1019,1.1186,1.1186,1.4209,1.4209,1.4346,1.4346,1.2293114286,0.0897315587,0.4440138651,-0.675183898,2,43,30,26,4,0,103,0.019047619,0.4095238095,0.2857142857,0.2476190476,0.0380952381,0,0.980952381,1.0733,1.0733,1.1075,1.1075,1.4241,1.4241,1.4422,1.4422,1.4844,1.2694066667,0.0927567461,0.4232379941,-0.7101306224,0,31,34,30,10,0,105,0,0.2952380952,0.3238095238,0.2857142857,0.0952380952,0,1,1.1069,1.1069,1.1431,1.1431,1.4657,1.4657,1.4879,1.4879,1.4844,1.2694152381,0.0927479316,0.4232343887,-0.7107905011,0,31,34,30,10,0,105,0,0.2952380952,0.3238095238,0.2857142857,0.0952380952,0,1,1.107,1.107,1.1431,1.1431,1.4657,1.4657,1.4878,1.4878,1.269407619,0.092742649,0.394661077,-0.751544439,0,31,34,30,10,0,105,0,0.295238095,0.323809524,0.285714286,0.095238095,0,1,1.1061,1.1061,1.1414,1.1414,1.4642,1.4642,1.4843,1.4843
C70-experim (D5h),D,D5h,59.4,-76.5,-135.9,70,2622.6,1673.6,-0.4521508712,1.0651510773,2,2,-7.6397199,25.7983,-0.4841,2.102,0,0.046777789,0.243224063,0.343155068,0.344791721,0.424094677,0,0.101195319,0.474742507,0.726899882,0.730514381,1.553297095,0,21.3776670804,4.1114353065,2.9141344344,2.9003016578,2.3579640449,0,9.8818800107,2.1064050201,1.3757052722,1.3688984447,0.6437918433,0.5965422438,0.5812676764,0.5950871978,0.5634452544,25,0.203325,0.17372691,0.854429657,205.8721,1427.636,864.5189,129871.0347,0.0098,1.6817,1.42796286,0.02408501,-0.6444907,-0.7245708,1.3822,1.3822,1.3823,1.3823,1.4673,1.4675,1.4675,1.4676,1.2366857143,0.0887558582,0.6116735268,-1.1211956334,1.1536,1.1536,1.1537,1.1537,1.3901,1.3901,1.3902,1.3903,1.2314095238,0.0900859109,0.6378826496,-1.1011836118,0,55,30,20,0,0,105,0,0.5238095238,0.2857142857,0.1904761905,0,0,1,1.1501,1.1502,1.1502,1.1502,1.3877,1.3877,1.3878,1.3878,1.4676,1.2727790476,0.0931765438,0.6375796083,-1.1038417913,0,55,10,20,20,0,105,0,0.5238095238,0.0952380952,0.1904761905,0.1904761905,0,1,1.1883,1.1884,1.1884,1.1884,1.4349,1.4349,1.435,1.435,1.4676,1.2727761905,0.0931795129,0.6376801188,-1.1036846429,0,55,10,20,20,0,105,0,0.5238095238,0.0952380952,0.1904761905,0.1904761905,0,1,1.1884,1.1884,1.1884,1.1884,1.4349,1.4349,1.4349,1.435,1.272786667,0.093161535,0.627192013,-1.121145404,0,55,10,20,20,0,105,0,0.523809524,0.095238095,0.19047619,0.19047619,0,1,1.1881,1.1882,1.1882,1.1882,1.4337,1.4337,1.4338,1.4338
C72-C2v-11188-NZ,C,C2v,-11.1,-32,-20.9,72,1459.2,677.7,-0.2187070268,0.6654095101,1,1,-8.330184741,26.7798,-0.48,2.0939,0.619900005,0.670700015,0.867200011,0.974099992,0.998500006,1.029400003,0.336799993,0.433999986,1.028899993,1.089699997,1.386199983,1.929599995,1.6131634004,1.4909795402,1.1531365167,1.0265886544,1.0015022474,0.9714396708,2.9691212019,2.3041475398,0.971911757,0.9176837687,0.7213966327,0.5182421241,0.7706535112,0.7416196892,0.9857072517,0.899523264,26,0.21126512,0.17841862,0.8445247374,208.7221,1594.798,905.2516,162334.6868,0.1273,1.7014,1.4281213,0.0231074,-0.5180747,-0.1081355,1.3791,1.3791,1.3791,1.3791,1.4728,1.4728,1.4728,1.4728,1.2344648148,0.0789182551,0.768971938,-0.5590913353,1.1439,1.1439,1.1439,1.1439,1.3937,1.3937,1.3937,1.3937,1.2292824074,0.080148078,0.7798054069,-0.5548995773,0,49,39,20,0,0,108,0,0.4537037037,0.3611111111,0.1851851852,0,0,1,1.1398,1.1398,1.1398,1.1398,1.3921,1.3921,1.3921,1.3921,1.4728,1.2707175926,0.0829843,0.7732184401,-0.5594634147,0,25,51,16,16,0,108,0,0.2314814815,0.4722222222,0.1481481481,0.1481481481,0,1,1.1765,1.1765,1.1765,1.1765,1.4396,1.4396,1.4396,1.4396,1.4728,1.2707916667,0.0829978437,0.7712932671,-0.5599684033,0,25,51,16,16,0,108,0,0.2314814815,0.4722222222,0.1481481481,0.1481481481,0,1,1.1763,1.1763,1.1763,1.1763,1.4396,1.4396,1.4396,1.4396,1.270722222,0.083048486,0.741078054,-0.601529405,0,25,49,18,16,0,108,0,0.231481481,0.453703704,0.166666667,0.148148148,0,1,1.1729,1.1729,1.1729,1.1729,1.4372,1.4372,1.4372,1.4372
C72-D6d,D,D6d,22.17,-56.39,-78.56,72,2326.8,1376.5,-0.2860743462,0.889276186,2,1,-7.882114372,25.8237,-0.4822,2.1011,0,0.207587199,0.441504143,0.442111608,0.50262696,0.503225761,0.239562369,0.23983626,0.826697053,0.827219353,1.327697296,1.696671368,0,4.8172527247,2.2649844081,2.2618723008,1.9895470788,1.9871796667,4.1742783066,4.1695113158,1.2096329561,1.208869203,0.7531837287,0.5893893295,0.7255584959,0.6312783795,0.6187879993,0.6186831446,26,0.20399338,0.17845223,0.8747942213,200.4278,1479.855,864.171,130428.2341,0.0338,1.7238,1.42892222,0.02847397,-0.9118234,-0.4169544,1.3707,1.3707,1.3707,1.3708,1.4627,1.4627,1.4627,1.4627,1.2379416667,0.0996622083,0.6962235176,-1.4612557185,1.1528,1.1529,1.1529,1.1529,1.3907,1.3907,1.3907,1.3907,1.2327277778,0.099406754,0.6941264277,-1.4116707177,0,72,0,36,0,0,108,0,0.6666666667,0,0.3333333333,0,0,1,1.1446,1.1446,1.1446,1.1446,1.3871,1.3871,1.3871,1.3871,1.4627,1.2738222222,0.1027366575,0.7003136003,-1.4037320396,0,24,48,12,24,0,108,0,0.2222222222,0.4444444444,0.1111111111,0.2222222222,0,1,1.1833,1.1833,1.1833,1.1834,1.4326,1.4326,1.4326,1.4326,1.4627,1.2738111111,0.102728974,0.7004097759,-1.4035653937,0,24,48,12,24,0,108,0,0.2222222222,0.4444444444,0.1111111111,0.2222222222,0,1,1.1833,1.1833,1.1833,1.1834,1.4326,1.4326,1.4326,1.4326,1.273821296,0.102725154,0.690870695,-1.416026277,0,24,48,12,24,0,108,0,0.222222222,0.444444444,0.111111111,0.222222222,0,1,1.1825,1.1825,1.1825,1.1826,1.432,1.432,1.4321,1.4321
C74-C1-14232-NZ,C,C1,22.3,-1.5,-23.8,74,887.8,263.3,-0.1555313449,1.035032462,1,1,-9.824354613,26.9234,-0.4746,2.1019,0.610599997,1.044100001,1.582799981,1.846099983,1.965799981,2.155699992,0.266400004,0.444299985,0.588199993,0.642299982,0.721499997,0.744899992,1.6377333851,0.9577626655,0.631791769,0.5416824707,0.5086987535,0.4638864423,3.7537536974,2.2507315637,1.7001020264,1.5569049167,1.3860013918,1.3424620899,1.1442956899,0.7648768542,1.8878610392,1.4132278423,27,0.20794747,0.18217665,0.8760705288,197.7291,1690.333,893.1626,163111.2608,0.1723,1.7897,1.43057568,0.03123827,-0.4091134,-0.2895642,1.3472,1.3576,1.3659,1.3665,1.4814,1.4826,1.4845,1.4968,1.2316963964,0.0834875444,0.3582724269,-0.6477279604,1.0805,1.0861,1.0912,1.0978,1.3793,1.4196,1.4311,1.4347,1.227881982,0.0899580765,0.3148226525,-0.4868837948,8,37,40,23,3,0,103,0.0720720721,0.3333333333,0.3603603604,0.2072072072,0.027027027,0,0.9279279279,1.0445,1.0573,1.0749,1.0766,1.3902,1.433,1.4388,1.4545,1.4968,1.2679504505,0.0930770454,0.2881424845,-0.4937593157,2,27,44,28,9,1,109,0.018018018,0.2432432432,0.3963963964,0.2522522523,0.0810810811,0.009009009,0.981981982,1.0765,1.087,1.1066,1.1086,1.4324,1.4778,1.4815,1.504,1.4968,1.2679765766,0.0930898771,0.2878501302,-0.4931951238,2,27,44,28,9,1,109,0.018018018,0.2432432432,0.3963963964,0.2522522523,0.0810810811,0.009009009,0.981981982,1.0764,1.0866,1.1065,1.1086,1.4323,1.4777,1.4815,1.504,1.267958559,0.093137572,0.245373302,-0.514570082,2,27,43,30,8,1,109,0.018018018,0.243243243,0.387387387,0.27027027,0.072072072,0.009009009,0.981981982,1.0738,1.0812,1.1029,1.1063,1.4294,1.4751,1.4786,1.501
C74-C2-14237-NZ,C,C2,7.7,-25.5,-33.2,74,1364.1,581,-0.2753262925,0.6629429243,1,1,-8.254295283,26.844,-0.4762,2.0968,0.118400002,0.552100009,0.627999991,0.751500005,0.911699987,1.033800002,0.2588,0.492500001,1.311500023,1.443200025,1.693900012,2.025200013,8.4459458033,1.8112660455,1.5923567107,1.3306719805,1.0968520503,0.9673050862,3.8639876352,2.0304568487,0.76248569,0.6929046443,0.5903536176,0.4937783891,1.4297969647,0.8825346325,1.1907597047,0.9315323699,27,0.21398822,0.18276104,0.8540705652,193.2426,1643.74,900.5457,163162.7298,0.1405,1.736,1.4291009,0.02631028,-0.4503586,-0.2487219,1.3603,1.3603,1.365,1.365,1.472,1.472,1.4723,1.4723,1.233518018,0.0795736094,0.5054162646,-0.2405118005,1.1078,1.1078,1.1124,1.1124,1.393,1.393,1.4566,1.4566,1.228709009,0.0827354468,0.4885697147,-0.1503105688,2,41,44,22,2,0,109,0.018018018,0.3693693694,0.3963963964,0.1981981982,0.018018018,0,0.981981982,1.0775,1.0775,1.1067,1.1067,1.3895,1.3895,1.4658,1.4658,1.4723,1.2696423423,0.085622678,0.464205668,-0.1713046568,0,28,47,30,4,2,111,0,0.2522522523,0.4234234234,0.2702702703,0.036036036,0.018018018,1,1.111,1.111,1.1425,1.1425,1.4402,1.4402,1.512,1.512,1.4723,1.2697018018,0.0856200564,0.4627281609,-0.1766660228,0,28,47,30,4,2,111,0,0.2522522523,0.4234234234,0.2702702703,0.036036036,0.018018018,1,1.1111,1.1111,1.1423,1.1423,1.4403,1.4403,1.5117,1.5117,1.26963964,0.085622088,0.406401528,-0.265377583,0,26,47,32,4,2,111,0,0.234234234,0.423423423,0.288288288,0.036036036,0.018018018,1,1.1102,1.1102,1.139,1.139,1.4378,1.4378,1.5062,1.5062
C74-Cs-14240-NZ,C,Cs,-11.4,-16.2,-4.8,74,1133.1,389.5,-0.2057143729,0.4538475897,1,2,-8.504742572,26.8233,-0.4769,2.0965,0.510699982,0.768099984,1.085799979,1.153699977,1.251399979,1.256399989,0,0.779500003,0.935699993,1.420500015,1.729600016,1.88360002,1.958096799,1.3019138404,0.9209799404,0.8667764756,0.7991050158,0.7959248717,0,1.282873632,1.0687186144,0.7039774653,0.5781683573,0.5308982743,1.1108642746,0.8638562663,2.5568908077,0.855431991,27,0.2166294,0.18282721,0.843963054,208.1274,1690.755,900.0158,163476.5933,0.1479,1.738,1.42907748,0.02735103,-0.3237856,-0.1540305,1.3502,1.3532,1.3694,1.38,1.4746,1.4746,1.4746,1.4746,1.2338684685,0.0838880281,0.4741584254,-0.6137175454,1.0982,1.1054,1.1054,1.1092,1.3934,1.3934,1.4138,1.4793,1.2291081081,0.0866742521,0.4429687855,-0.6045332077,3,49,35,22,2,0,108,0.027027027,0.4414414414,0.3153153153,0.1981981982,0.018018018,0,0.972972973,1.072,1.0946,1.0946,1.1002,1.3912,1.3912,1.4182,1.4873,1.4746,1.2700504505,0.0896881684,0.4356705744,-0.5963918033,0,29,39,31,11,1,111,0,0.2612612613,0.3513513514,0.2792792793,0.0990990991,0.009009009,1,1.1027,1.1296,1.1296,1.1352,1.4384,1.4384,1.4686,1.536,1.4746,1.2700477477,0.089699003,0.4339708816,-0.6030234077,0,29,39,31,11,1,111,0,0.2612612613,0.3513513514,0.2792792793,0.0990990991,0.009009009,1,1.102,1.1295,1.1295,1.1357,1.4383,1.4383,1.4684,1.5354,1.270051351,0.089638146,0.391769085,-0.662566856,1,26,41,31,11,1,110,0.009009009,0.234234234,0.369369369,0.279279279,0.099099099,0.009009009,0.990990991,1.0962,1.1265,1.1265,1.1335,1.4365,1.4365,1.4645,1.5283
C76-C1-19131-NZ,C,C1,5,-19.4,-24.4,76,1100.9,451.9,-0.2277249255,0.5221051255,1,1,-8.332564306,26.8765,-0.4746,2.0963,0.420477103,0.599446248,0.67643075,0.819699868,0.926899684,0.989201918,0.581934526,0.862330098,1.107539939,1.366841104,1.686734794,2.031615743,2.3782507843,1.6682062876,1.4783479314,1.2199587179,1.0788654018,1.0109159534,1.7184063762,1.1596487265,0.9029019765,0.731613936,0.5928614288,0.4922190643,1.1462932676,0.9511614294,0.9672727838,0.7609017641,28,0.21464977,0.18763174,0.8741297044,183.7786,1641.873,899.0457,163256.1106,0.1445,1.7574,1.42934474,0.02642742,-0.5448183,-0.5619454,1.3588,1.3645,1.3683,1.3761,1.4658,1.4662,1.4664,1.4767,1.2339719298,0.0783742747,0.542339463,-0.3799664835,1.0922,1.1132,1.1156,1.1212,1.4051,1.406,1.416,1.4482,1.2288763158,0.0807376,0.5662184527,-0.2677955741,1,46,45,17,5,0,113,0.0087719298,0.4035087719,0.3947368421,0.149122807,0.0438596491,0,0.9912280702,1.0656,1.1101,1.1166,1.1177,1.4063,1.4079,1.4133,1.4586,1.4767,1.2695166667,0.0835552647,0.564252678,-0.2627112035,1,29,47,27,9,1,113,0.0087719298,0.2543859649,0.4122807018,0.2368421053,0.0789473684,0.0087719298,0.9912280702,1.0978,1.1467,1.1509,1.1548,1.4528,1.4535,1.4607,1.506,1.4767,1.2695350877,0.0835438702,0.5645399312,-0.2625418849,1,29,47,27,9,1,113,0.0087719298,0.2543859649,0.4122807018,0.2368421053,0.0789473684,0.0087719298,0.9912280702,1.0978,1.1467,1.1509,1.1549,1.4528,1.4535,1.4607,1.5059,1.269520175,0.083580171,0.534744441,-0.31017911,1,29,48,26,9,1,113,0.00877193,0.254385965,0.421052632,0.228070175,0.078947368,0.00877193,0.99122807,1.0964,1.1446,1.1499,1.1538,1.4503,1.4524,1.4592,1.5024
C76-C2-19147-NZ,C,C2,14,-13.4,-27.4,76,944.4,307.9,-0.2465752044,0.4978793548,1,1,-8.4207497,26.7789,-0.4763,2.0929,0.128965317,0.932460701,1.104534201,1.179596121,1.225629992,1.248058065,0.723845813,0.74097972,1.275069467,1.393897655,1.627826481,2.091234469,7.7540227347,1.0724312552,0.9053590184,0.847747786,0.8159069267,0.8012447722,1.3815096835,1.3495646008,0.7842709953,0.7174127859,0.6143160906,0.4781864563,2.2890349979,0.8062170941,0.9692309747,0.9533981647,28,0.22556713,0.18802516,0.8335663091,206.7371,1668.475,900.9651,164247.5588,0.1439,1.7351,1.42869386,0.02666575,-0.2590692,-0.3574693,1.3602,1.3602,1.3758,1.3758,1.4738,1.474,1.474,1.485,1.2349219298,0.0835424335,0.5389030617,-0.9777009492,1.1145,1.1145,1.1153,1.1153,1.4049,1.4049,1.4075,1.4075,1.2293780702,0.0852961443,0.5608857272,-0.9656753081,0,60,30,20,4,0,114,0,0.5263157895,0.2631578947,0.1754385965,0.0350877193,0,1,1.1024,1.1024,1.1148,1.1148,1.4032,1.4032,1.4052,1.4052,1.485,1.2706245614,0.0882689317,0.555702013,-0.9680136134,0,25,43,30,16,0,114,0,0.2192982456,0.3771929825,0.2631578947,0.1403508772,0,1,1.1378,1.1378,1.1523,1.1523,1.4506,1.4506,1.4519,1.4519,1.485,1.2706570175,0.0882632605,0.5551685533,-0.9683657417,0,25,43,30,16,0,114,0,0.2192982456,0.3771929825,0.2631578947,0.1403508772,0,1,1.1379,1.1379,1.1524,1.1524,1.4506,1.4506,1.4518,1.4518,1.270620175,0.088301478,0.531594716,-0.999665214,0,25,43,30,16,0,114,0,0.219298246,0.377192982,0.263157895,0.140350877,0,1,1.1369,1.1369,1.1516,1.1516,1.4482,1.4482,1.4487,1.4487
C76-C3V-19144-NZ,C,C3v,31.3,6.6,-24.7,76,813.1,140.9,-0.3176559192,0.4253526646,1,1,-8.332539899,26.8549,-0.4744,2.0961,0.060326293,0.604205768,0.651630235,1.030355013,1.05581603,1.156293196,0.957114256,1.261627769,1.298359301,1.651895923,1.975317952,2.419877221,16.5765199595,1.6550652989,1.5346126473,0.9705392679,0.9471347011,0.8648325558,1.0448073401,0.7926268148,0.7702028238,0.6053650149,0.506247614,0.4132441065,4.9695295038,1.3420913419,0.9107349878,0.7129983606,28,0.21803171,0.18754324,0.8601649733,193.2912,1741.472,893.951,164906.8832,0.1898,1.8451,1.43005526,0.03137345,-0.7414643,0.47146244,1.3397,1.3398,1.3455,1.3681,1.4782,1.4789,1.4953,1.4954,1.2343649123,0.0906128413,0.523156173,-0.784872077,1.0744,1.0747,1.0919,1.0929,1.405,1.4058,1.4333,1.4337,1.2297754386,0.0934253662,0.4410159964,-0.5637604312,6,51,24,25,8,0,108,0.0526315789,0.4473684211,0.2105263158,0.2192982456,0.0701754386,0,0.9473684211,1.0531,1.054,1.0557,1.0558,1.4182,1.4188,1.4365,1.4368,1.4954,1.2704122807,0.0966284756,0.4468811947,-0.5152978228,4,17,56,25,12,0,110,0.0350877193,0.149122807,0.4912280702,0.2192982456,0.1052631579,0,0.9649122807,1.085,1.0853,1.0865,1.0874,1.4613,1.4618,1.4888,1.4891,1.4954,1.2703903509,0.0966210085,0.4461593549,-0.5154834138,4,17,56,25,12,0,110,0.0350877193,0.149122807,0.4912280702,0.2192982456,0.1052631579,0,0.9649122807,1.0847,1.0849,1.0867,1.0876,1.4611,1.4616,1.4886,1.4889,1.270404386,0.096559581,0.402297823,-0.547444913,4,17,56,25,12,0,110,0.035087719,0.149122807,0.49122807,0.219298246,0.105263158,0,0.964912281,1.0806,1.081,1.0858,1.0868,1.457,1.4579,1.4842,1.4845
